,node_id,name,alias,concept_class,prop_id,definition_text
678,24315,Pennâs Logical Reasoning Test,"sPVRT, Short PVRT, PVRT, shortPVRT",,trm_56a2a7750ffd0,"A measure of verbal intellectual ability. It is a short version of the Penn Verbal Reasoning Test (PVRT  [1, 2]. It is a multiple-choice task in which the participant must answer age-appropriate verbal analogy problems [2]. The shortPVRT has a total of 8 questions from the regular PVRT, which has 29 questions. The 8 questions were chosen after a statistical analysis of the PVRT, which demonstrated that these 8 questions could predict the scores of the regular 29- questions PVRT. There is a one alternate form for the shortPVRT: the shortPVRT-B.
"
679,24316,Ataxia,,,trm_56a2a8d78dd39,"A measure for balance.

Instructions:
I want to see how well you can balance doing different things with your feet.  I donât want you to fall, however, so if you feel as if you are going to fall, please step off the line and use  the wall for support.  If at any time you feel that you canât do these balance tests, please tell me and we will stop."
680,24317,Penn Visual Object Learning Test Delayed Memory,"sVOLTd, Short VOLT delay, VOLTd, sVOLTd",,trm_56a2a98785453,"The delayed memory portion of the sVOLT tasj. 

In the first part of this test, participants were shown 10 three-dimensional Euclidean shapes that they were asked to identify for immediate recall (sVOLT . Now, during the delayed recall (sVOLTd , participants are shown a series, one at a time, of 20 three-dimensional Euclidean shapes - the 10 shapes they were asked to memorize during the SVOLT mixed with 10 novel shapes. The participantâs task is to decide whether he/she has seen the shape before by clicking with the mouse on one of four buttons: âDEFINITELY YESâ, âPROBABLY YESâ, &#34;PROBABLY NO&#34; and &#34;DEFINITELY NO&#34;. (NOTE: The original sVOLT had only two response choices: âYES I have seen the shapeâ and âNO I have not seen the shape.â . Participants have 20 seconds to select a response before the test moves on to the next trial. There are two forms of the sVOLTd: the sVOLTd-A and sVOLTd-B.
"
681,24318,Penn Motor Praxis,"Mpraxis, Mouse Practice",,trm_56a2abffcfae3,"A measure of sensorimotor ability. Also, it was designed to familiarize the participant with the computer mouse used during most of the WebCNP tasks. During the MPraxis, the participant needs to move the computer mouse cursor over an ever-shrinking green box and click on it once each time it appears on a different location on the test-page. If participants canât complete the MPraxis, it is likely they wonât be able to complete any other WebCNP task.
"
682,24319,stimulus selective stop signal task,,,trm_56a9123fe580f,"This stop signal paradigm focuses on stimulus selective stopping, in which subjects stop to one signal and ignore another.

http://psycnet.apa.org/journals/xge/143/1/455/"
683,24320,behavioral approach/inhibition systems,"BIS/BAS,BIS,BAS,BIS-BAS",,trm_56a9137d9dce1,"A questoinnaire that gets at motivational that systems underlie behavior. A behavioral approach system (BAS) is believed to regulate appetitive motives, in which the goal is to move toward something desired. A behavioral avoidance (or inhibition) system (BIS) is said to regulate aversive motives, in which the goal is to move away from something unpleasant.  

http://www.psy.miami.edu/faculty/ccarver/sclBISBAS.html"
684,24321,brief self control scale,BSCS,,trm_56a915461cd91,"A 15-item scale that attempts to measure &#34;good self control&#34; using a likert scale (1-5)

http://www.ncbi.nlm.nih.gov/pubmed/15016066 "
685,24322,future time perspective questionnaire,FTP,,trm_56a915fe77945,"This questionnaire assesses an individualsâ perception of how much time they have left to live.  Subjects will be presented with 10 items, which they must rate on a scale (1-5) how much they agree with the statement.  

FTP: Carsten-Lang Future Time Perspective Questionnaire (FTP)
http://psych.stanford.edu/~lifespan/doc/FTP_English.pdf"
686,24323,duckworth's short grit scale,GRIT-S,,trm_56a9166421494,"This is a brief self-report and informant-report version of the Grit Scale, which measures trait-level perseverance and passion for long-term goals.

http://www.tandfonline.com/doi/full/10.1080/00223890802634290"
687,24324,ten item personality questionnaire,,,trm_56a919a478935,"This 10-item questionnaire was designed to assess an individualsâ general personality using a reduced version of the Big-Five personality dimensions (openness, conscientiousness, extraversion, agreeableness, and neuroticism).  Subjects must respond to each question using a scale (1-7) where 1=strongly disagree, and 7=strongly agree.  

http://www.sciencedirect.com/science/article/pii/S0092656603000461"
688,24325,theories of willpower scale,,,trm_56a91a3082c31,"This scale assesses an individualsâ perception on the availability of mental exertion, whether or not it is a limited or unlimited resource.  Subjects are presented with 8 items, which they must rate on a scale (1-6) how much they agree with the statement.

http://pss.sagepub.com/content/early/2010/09/28/0956797610384745.full#sec-22"
689,24326,UPPS-P Impulsivity Scale,UPPS-P,,trm_56a91a92043bc,"The UPPS+P assesses impulsivity across five facets: 1) premeditation, 2) positive urgency, 3) negative urgency, 4) perseverance, and 5) sensation-seeking.  Subjects must answer 59 questions (~11 questions each domain). 

http://www1.psych.purdue.edu/~dlynam/upps+p.doc"
690,24327,I7 impulsiveness and venturesomeness questionnaire,"I7, I-7",,trm_56a91e3e982f9,"This questionnaire assesses an individualsâ score on impulsivity, venturesomeness, and empathy.  Subjects are presented with 54 yes or no questions regarding the three above stated behavioral characteristics.

http://www.sciencedirect.com/science/article/pii/019188698590011X"
691,24328,zimbardo time perspective inventory,ZTPI,,trm_56a91e92eab46,"A 56-item questionnaire that measures attitude towards time perspective across five domains: past-negative, present-hedonistic, future, past-positive, and present-fatalistic.

ZTPI: Zimbardo Time Perspective Inventory
http://psycnet.apa.org/journals/psp/77/6/1271.pdf"
692,24329,self regulation questionnaire,,,trm_56a91ed5f1ccc,"Subjects will be presented with a 63-item questionnaire answerable through a Likert Scale (1=strongly disagree, 5=strongly agree).  These questions are designed to assess an individuals generalized ability to regulate behavior according to the seven-step model of self-regulation as proposed by Miller & Brown (1991).  These seven steps include: receiving, evaluating, triggering, searching, formulating, implanting, and assessment. 


A Follow-Up Psychometric Analysis of the Self-Regulation Questionnaire
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2431129/"
693,24330,treatment self-regulation questionnaire,,,trm_56aa9833c4be2,"The TSRQ determines the underlying motivational system used by individuals to regulate behavior.  According to the Self-Determination theory, motivation ranges from least to most self-determined, starting with 1) amotivation, 2) external, 3) introjected, 4) identified, and 5) integrated and intrinsic.  The TSRQ is a 15-item questionnaire, where each item is a reason for changing or engaging in a health behavior.  Subjects must respond to each question using a scale (1-7) where 1=not at all true, and 7=very true. "
