,node_id,name,confidence_level,truth_value,prop_id,subject_def
1981,29351,object maintenance is measured by the contrast of objects in the word one-back task,100,positive,ass_55ef204d2503f,
1982,29352,string maintenance is measured by the contrast of consonant strings in the word one-back task,100,positive,ass_55ef203d03108,
1983,29353,visual string recognition is measured by the contrast of consonant strings in the word one-back task,100,positive,ass_55ef20352775e,
1984,29354,updating is measured by the contrast of scrambled objects in the word one-back task,100,positive,ass_55ef20213dd13,
1985,29355,updating is measured by the contrast of objects in the word one-back task,100,positive,ass_55ef20262e480,
1986,29356,updating is measured by the contrast of consonant strings in the word one-back task,100,positive,ass_55ef202b46170,
1987,29357,response selection is measured by the contrast of cash average in the balloon analogue risk task (BART),100,positive,ass_55ef218df1bab,
1988,29358,response execution is measured by the contrast of cash average in the balloon analogue risk task (BART),100,positive,ass_55ef219594a52,
1989,29359,feedback processing is measured by balloon analogue risk task (BART),100,positive,ass_55ef219d9e55f,
1990,29360,risk aversion is measured by the contrast of cash average in the balloon analogue risk task (BART),100,positive,ass_55ef21a438359,
1991,29361,reward anticipation is measured by the contrast of pumps parametric in the balloon analogue risk task (BART),100,positive,ass_55ef21e32aa09,
1992,29362,loss anticipation is measured by the contrast of pumps parametric in the balloon analogue risk task (BART),100,positive,ass_55ef21f1d9355,
1993,29363,punishment processing is measured by balloon analogue risk task (BART),100,positive,ass_55ef227700f55,
1994,29364,task difficulty is measured by the contrast of pumps average real reaction time in the balloon analogue risk task (BART),100,positive,ass_55ef217574570,
1995,29365,visual object detection is measured by the contrast of pumps average in the balloon analogue risk task (BART),100,positive,ass_55ef21b99a863,
1996,29366,response selection is measured by the contrast of pumps average in the balloon analogue risk task (BART),100,positive,ass_55ef21c15ef27,
1997,29367,response execution is measured by the contrast of pumps average in the balloon analogue risk task (BART),100,positive,ass_55ef21cca0f78,
1998,29368,risk seeking is measured by the contrast of pumps average in the balloon analogue risk task (BART),100,positive,ass_55ef21d3658fb,
1999,29369,visual word recognition is measured by the contrast of all in the abstract/concrete judgment: bilingual,100,positive,ass_55ef22feeefc5,
2000,29370,semantic categorization is measured by the contrast of all in the abstract/concrete judgment: bilingual,100,positive,ass_55ef230ac3572,
2001,29371,response selection is measured by the contrast of all in the abstract/concrete judgment: bilingual,100,positive,ass_55ef231684b10,
2002,29372,response execution is measured by the contrast of all in the abstract/concrete judgment: bilingual,100,positive,ass_55ef2323d19e9,
2003,29373,novelty detection is measured by the contrast of novel minus repeat in the abstract/concrete judgment: bilingual,100,positive,ass_55ef2334c460f,
2004,29374,semantic categorization is measured by the contrast of novel minus repeat in the abstract/concrete judgment: bilingual,100,positive,ass_55ef233c40517,
2005,29375,response selection is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef245c52a61,
2006,29376,visual number recognition is measured by the contrast of dual-task tone counting probe in the dual-task weather prediction,100,positive,ass_55ef2494af621,
2007,29377,working memory is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef241e29383,
2008,29378,updating is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef240f93902,
2009,29379,visual form recognition is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef2472da198,
2010,29380,visual word recognition is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef246d23585,
2011,29381,response execution is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef24629efd4,
2012,29382,categorization is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef2454a85a5,
2013,29383,positive feedback processing is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef244a6f807,
2014,29384,reinforcement learning is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef243d74f54,
2015,29385,negative feedback processing is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef2435bceca,
2016,29386,auditory tone discrimination is measured by the contrast of dual task classification learning trials in the dual-task weather prediction,100,positive,ass_55ef242c36c25,
2017,29387,response selection is measured by the contrast of dual-task tone counting probe in the dual-task weather prediction,100,positive,ass_55ef248ebced4,
2018,29388,response selection is measured by the contrast of tone counting probe in the tone counting,100,positive,ass_55ef25e7c0d3e,
2019,29389,updating is measured by the contrast of dual-task tone counting probe in the dual-task weather prediction,100,positive,ass_55ef249d59f99,
2020,29390,auditory tone discrimination is measured by the contrast of tone counting trials in the tone counting,100,positive,ass_55ef25bd8c098,
2021,29391,working memory maintenance is measured by the contrast of tone counting trials in the tone counting,100,positive,ass_55ef25cb710f7,
2022,29392,working memory is measured by the contrast of  in the tone counting,100,positive,ass_55ef2528ca8cd,
2023,29393,working memory updating is measured by the contrast of tone counting trials in the tone counting,100,positive,ass_55ef25d5a649c,
2024,29394,visual number recognition is measured by the contrast of tone counting probe in the tone counting,100,positive,ass_55ef25f074da8,
2025,29395,working memory updating is measured by the contrast of tone counting probe in the tone counting,100,positive,ass_55ef25f897923,
2026,29396,visual form recognition is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef27529ba95,
2027,29397,visual word recognition is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef27653cb0a,
2028,29398,response selection is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef27891c5ef,
2029,29399,response execution is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef2783c2bd1,
2030,29400,categorization is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef277ee0bf7,
2031,29401,positive feedback processing is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef277a255cc,
2032,29402,reinforcement learning is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef2774b4017,
2033,29403,negative feedback processing is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef27702e41c,
2034,29404,auditory tone perception is measured by the contrast of single task classification learning trials in the single-task weather prediction ,100,positive,ass_55ef276aa6270,
2035,29405,visual form recognition is measured by the contrast of positive feedback in the Probabilistic classification task,100,positive,ass_55ef28edbed44,
2036,29406,visual form recognition is measured by the contrast of negative feedback in the Probabilistic classification task,100,positive,ass_55ef28f55b1cb,
2037,29407,visual word recognition is measured by the contrast of positive feedback in the Probabilistic classification task,100,positive,ass_55ef2a2c458d0,
2038,29408,visual word recognition is measured by the contrast of negative feedback in the Probabilistic classification task,100,positive,ass_55ef2a35a339f,
2039,29409,positive feedback processing is measured by the contrast of positive feedback in the Probabilistic classification task,100,positive,ass_55ef2b0c8b514,
2040,29410,negative feedback processing is measured by the contrast of negative feedback in the Probabilistic classification task,100,positive,ass_55ef2b53411c8,
2041,29411,response selection is measured by the contrast of positive feedback in the Probabilistic classification task,100,positive,ass_55ef2ad9d00c9,
2042,29412,response selection is measured by the contrast of negative feedback in the Probabilistic classification task,100,positive,ass_55ef2ae22ec38,
